,학교종류,유초등학교명,법정동
4585,유치원,삼죽초등학교병설유치원,경기도 안성시
4586,유치원,서삼초등학교병설유치원,경기도 안성시
4587,유치원,서운초등학교병설유치원,경기도 안성시
4588,유치원,성모유치원,경기도 안성시
4589,유치원,숲속마을유치원,경기도 안성시
4590,유치원,안법유치원,경기도 안성시
4591,유치원,안성유치원,경기도 안성시
4592,유치원,안성초등학교병설유치원,경기도 안성시
4593,유치원,양성초등학교병설유치원,경기도 안성시
4594,유치원,양진초등학교병설유치원,경기도 안성시
4595,유치원,어울초등학교병설유치원,경기도 안성시
4596,유치원,엄마사랑유치원,경기도 안성시
4597,유치원,용머리초등학교병설유치원,경기도 안성시
4598,유치원,원곡초등학교병설유치원,경기도 안성시
4599,유치원,이든유치원,경기도 안성시
4600,유치원,이화유치원,경기도 안성시
4601,유치원,일죽초등학교병설유치원,경기도 안성시
4602,유치원,죽산초등학교병설유치원,경기도 안성시
4603,유치원,킹스키즈유치원,경기도 안성시
4604,유치원,파랑새유치원,경기도 안성시
4605,유치원,한울유치원,경기도 안성시
4606,유치원,행복한유치원,경기도 안성시
4607,유치원,현매초등학교병설유치원,경기도 안성시
4608,유치원,혜윰유치원,경기도 안성시
4609,유치원,가남초등학교병설유치원,경기도 여주시
4610,유치원,강천초등학교병설유치원,경기도 여주시
4611,유치원,금당초등학교병설유치원,경기도 여주시
4612,유치원,깊은샘유치원,경기도 여주시
4613,유치원,능북초등학교병설유치원,경기도 여주시
4614,유치원,능서초등학교병설유치원,경기도 여주시
4615,유치원,능현유치원,경기도 여주시
4616,유치원,대신초등학교병설유치원,경기도 여주시
4617,유치원,매류초등학교병설유치원,경기도 여주시
4618,유치원,문장초등학교병설유치원,경기도 여주시
4619,유치원,북내초등학교도전분교장병설유치원,경기도 여주시
4620,유치원,북내초등학교병설유치원,경기도 여주시
4621,유치원,상품초등학교병설유치원,경기도 여주시
4622,유치원,세종초등학교병설유치원,경기도 여주시
4623,유치원,소화유치원,경기도 여주시
4624,유치원,송삼초등학교병설유치원,경기도 여주시
4625,유치원,송촌초등학교병설유치원,경기도 여주시
4626,유치원,여주대학교부속유치원,경기도 여주시
4627,유치원,여주유치원,경기도 여주시
4628,유치원,여주초등학교병설유치원,경기도 여주시
4629,유치원,여흥초등학교병설유치원,경기도 여주시
4630,유치원,연라초등학교병설유치원,경기도 여주시
4631,유치원,오산초등학교병설유치원,경기도 여주시
4632,유치원,오학초등학교병설유치원,경기도 여주시
4633,유치원,이포초등학교병설유치원,경기도 여주시
4634,유치원,임당유치원,경기도 여주시
4635,유치원,재능유치원,경기도 여주시
4636,유치원,점동초등학교병설유치원,경기도 여주시
4637,유치원,점봉초등학교병설유치원,경기도 여주시
4638,유치원,중앙유치원,경기도 여주시
4639,유치원,천남초등학교병설유치원,경기도 여주시
4640,유치원,푸른유치원,경기도 여주시
4641,유치원,해님유치원,경기도 여주시
4642,유치원,흥천초등학교병설유치원,경기도 여주시
4643,유치원,강상초등학교병설유치원,경기도 양평군
4644,유치원,강하초등학교병설유치원,경기도 양평군
4645,유치원,개군초등학교병설유치원,경기도 양평군
4646,유치원,곡수초등학교병설유치원,경기도 양평군
4647,유치원,다문초등학교병설유치원,경기도 양평군
4648,유치원,대아초등학교병설유치원,경기도 양평군
4649,유치원,동산유치원,경기도 양평군
4650,유치원,서종초등학교병설유치원,경기도 양평군
4651,유치원,성림유치원,경기도 양평군
4652,유치원,세월초등학교병설유치원,경기도 양평군
4653,유치원,수입초등학교병설유치원,경기도 양평군
4654,유치원,양동초등학교고송분교장병설유치원,경기도 양평군
4655,유치원,양동초등학교병설유치원,경기도 양평군
4656,유치원,양서초등학교병설유치원,경기도 양평군
4657,유치원,양수초등학교병설유치원,경기도 양평군
4658,유치원,양평단월초등학교병설유치원,경기도 양평군
4659,유치원,양평동초등학교병설유치원,경기도 양평군
4660,유치원,양평유치원,경기도 양평군
4661,유치원,양평초등학교병설유치원,경기도 양평군
4662,유치원,양평하나유치원,경기도 양평군
4663,유치원,옥천초등학교병설유치원,경기도 양평군
4664,유치원,용문초등학교병설유치원,경기도 양평군
4665,유치원,원덕초등학교병설유치원,경기도 양평군
4666,유치원,정배초등학교병설유치원,경기도 양평군
4667,유치원,조현초등학교병설유치원,경기도 양평군
4668,유치원,지평초등학교병설유치원,경기도 양평군
4669,유치원,청운초등학교병설유치원,경기도 양평군
4670,유치원,가좌초등학교병설유치원,경기도 고양시
4671,유치원,강선예일유치원,경기도 고양시
4672,유치원,경기유치원,경기도 고양시
4673,유치원,고양관산초등학교병설유치원,경기도 고양시
4674,유치원,고양동산초등학교병설유치원,경기도 고양시
4675,유치원,고양백석초등학교병설유치원,경기도 고양시
4676,유치원,고양오금유치원,경기도 고양시
4677,유치원,고양용현초등학교병설유치원,경기도 고양시
4678,유치원,고양일산유치원,경기도 고양시
4679,유치원,고양초등학교병설유치원,경기도 고양시
4680,유치원,그네와시소유치원,경기도 고양시
4681,유치원,금계초등학교병설유치원,경기도 고양시
4682,유치원,꼬마드레유치원,경기도 고양시
4683,유치원,꿈나라유치원,경기도 고양시
4684,유치원,꿈나무유치원,경기도 고양시
4685,유치원,꿈자람유치원,경기도 고양시
4686,유치원,나래유치원,경기도 고양시
4687,유치원,내유초등학교병설유치원,경기도 고양시
4688,유치원,냉천초등학교병설유치원,경기도 고양시
4689,유치원,노벨유치원,경기도 고양시
4690,유치원,늘푸른무지개유치원,경기도 고양시
4691,유치원,늘푸름유치원,경기도 고양시
4692,유치원,능곡성당유치원,경기도 고양시
4693,유치원,능곡초등학교병설유치원,경기도 고양시
4694,유치원,다솔유치원,경기도 고양시
4695,유치원,다솜유치원,경기도 고양시
4696,유치원,다솜초등학교병설유치원,경기도 고양시
4697,유치원,다진유치원,경기도 고양시
4698,유치원,단비유치원,경기도 고양시
4699,유치원,대곡초등학교병설유치원,경기도 고양시
4700,유치원,대화초등학교병설유치원,경기도 고양시
4701,유치원,덕은초등학교병설유치원,경기도 고양시
4702,유치원,덕이초등학교병설유치원,경기도 고양시
4703,유치원,도담유치원,경기도 고양시
4704,유치원,도래울초등학교병설유치원,경기도 고양시
4705,유치원,동산유치원,경기도 고양시
4706,유치원,둥지유치원,경기도 고양시
4707,유치원,드림아이유치원,경기도 고양시
4708,유치원,로뎀유치원,경기도 고양시
4709,유치원,리빙스턴유치원,경기도 고양시
4710,유치원,명문유치원,경기도 고양시
4711,유치원,모당초등학교병설유치원,경기도 고양시
4712,유치원,모심유치원,경기도 고양시
4713,유치원,목암초등학교병설유치원,경기도 고양시
4714,유치원,무원유치원,경기도 고양시
4715,유치원,무지개유치원,경기도 고양시
4716,유치원,문촌사랑유치원,경기도 고양시
4717,유치원,문촌유치원,경기도 고양시
4718,유치원,문촌초등학교병설유치원,경기도 고양시
4719,유치원,미래유치원,경기도 고양시
4720,유치원,바다의별유치원,경기도 고양시
4721,유치원,바른유치원,경기도 고양시
4722,유치원,바움유치원,경기도 고양시
4723,유치원,배화유치원,경기도 고양시
4724,유치원,백마초등학교병설유치원,경기도 고양시
4725,유치원,백송초등학교병설유치원,경기도 고양시
4726,유치원,백양초등학교병설유치원,경기도 고양시
4727,유치원,벽제초등학교병설유치원,경기도 고양시
4728,유치원,별모래유치원,경기도 고양시
4729,유치원,별빛유치원,경기도 고양시
4730,유치원,보보유치원,경기도 고양시
4731,유치원,삼성숲유치원,경기도 고양시
4732,유치원,삼송초등학교병설유치원,경기도 고양시
4733,유치원,상명유치원,경기도 고양시
4734,유치원,상탄초등학교병설유치원,경기도 고양시
4735,유치원,샘터한우리유치원,경기도 고양시
4736,유치원,서정초등학교병설유치원,경기도 고양시
4737,유치원,선아유치원,경기도 고양시
4738,유치원,선재유치원,경기도 고양시
4739,유치원,성가정유치원,경기도 고양시
4740,유치원,성모유치원,경기도 고양시
4741,유치원,성바오로유치원,경기도 고양시
4742,유치원,성사유치원,경기도 고양시
4743,유치원,성석초등학교병설유치원,경기도 고양시
4744,유치원,성신초등학교병설유치원,경기도 고양시
4745,유치원,성실유치원,경기도 고양시
4746,유치원,성저유치원,경기도 고양시
4747,유치원,성저초등학교병설유치원,경기도 고양시
4748,유치원,세화유치원,경기도 고양시
4749,유치원,소만유치원,경기도 고양시
4750,유치원,솔거유치원,경기도 고양시
4751,유치원,송포초등학교병설유치원,경기도 고양시
4752,유치원,숲소리유치원,경기도 고양시
4753,유치원,숲속유치원,경기도 고양시
4754,유치원,신능초등학교병설유치원,경기도 고양시
